0.165697
0.165132
0.164506
0.163815
0.162870
0.161856
0.160653
0.159192
0.157730
0.155911
0.154148
0.152994
0.151330
0.150551
0.148995
0.148013
0.146664
0.146372
0.145710
0.145539
0.145268
0.144864
0.143730
0.143670
0.143462
0.144056
0.142779
0.143264
0.142851
0.142170
0.141917
0.141705
0.142280
0.141485
0.141763
0.140592
0.140604
0.140611
0.140811
0.141407
0.141705
0.140450
0.140528
0.140106
0.140627
0.139365
0.140737
0.139914
0.140180
0.139776
0.140002
0.140763
0.139263
0.140429
0.139601
0.140254
0.140130
0.140096
0.140103
0.140047
0.139523
0.139901
0.139744
0.139790
0.138975
0.139312
0.139334
0.139156
0.138714
0.140065
0.138764
0.139122
0.138967
0.139067
0.138648
0.138697
0.139196
0.139604
0.139453
0.138573
0.138935
0.139280
0.139020
0.139776
0.139118
0.139289
0.138969
0.139182
0.138893
0.139131
0.138562
0.139593
0.139122
0.138245
0.139027
0.138310
0.139468
0.139268
0.139222
0.139522
